Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Exeggutor ex Celebi ex,8PCheese_youtube,2025-02-08,Ursiiday's Pocket Weekly #15 • 400 USD Prize,2.0,1891.0,13 - 2 - 1,/tournament/679ebb57b795f964fdfeb99d/player/8pcheese_youtube/decklist,/tournament/679ebb57b795f964fdfeb99d/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Erika"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,glione,2025-02-06,🐸FrogEX Weekly Cup #5 • 50 USD Prize🐸,1.0,760.0,13 - 1 - 0,/tournament/679bd8e4b30a7a7ad7e5e08b/player/glione/decklist,/tournament/679bd8e4b30a7a7ad7e5e08b/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,Semaforo,2025-02-20,🐸FrogEX Weekly Cup #7 • 50 USD Prize🐸,1.0,625.0,12 - 2 - 0,/tournament/67af9b4578c0b32318814bc2/player/semaforo/decklist,/tournament/67af9b4578c0b32318814bc2/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Erika"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,haxxsel,2025-02-09,BEC Exeggutive Series! 5/8 1000$ USD,1.0,617.0,15 - 2 - 0,/tournament/6796bde05229b408d3cede79/player/haxxsel/decklist,/tournament/6796bde05229b408d3cede79/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Shaymin"",""4"":""Erika"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Leaf"",""8"":""Potion"",""9"":""Pok\u00e9 Ball"",""10"":""Pok\u00e9mon Communication"",""11"":""Rocky Helmet"",""12"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""(A2-22)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Exeggutor ex Celebi ex,Sekkarou,2025-02-12,The Dark League Wednesday #6 100$ prize pool,1.0,600.0,12 - 3 - 0,/tournament/67a90fc205f4a8b0fc572664/player/sekkarou/decklist,/tournament/67a90fc205f4a8b0fc572664/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Erika"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,DDaviSS,2025-02-16,BEC Exeggutive Series! 6/8 1000$ USD,1.0,532.0,15 - 2 - 0,/tournament/67a0049d3b814c326f9704be/player/ddaviss/decklist,/tournament/67a0049d3b814c326f9704be/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Erika"",""6"":""Cyrus"",""7"":""Leaf"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,Preluxe,2025-02-16,Pocket Parti Cup - $100 Prizepool,1.0,504.0,11 - 1 - 0,/tournament/6789be47010576265d10fd54/player/preluxe/decklist,/tournament/6789be47010576265d10fd54/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,FrogEX | Arca,2025-02-23,140$ Prize PGR Space-Time Live! Code on Discord,1.0,435.0,11 - 1 - 0,/tournament/678655be999616eb3739c861/player/arcaninosshiny/decklist,/tournament/678655be999616eb3739c861/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Erika"",""4"":""Professor's Research"",""5"":""Cyrus"",""6"":""Mars"",""7"":""Sabrina"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Pok\u00e9mon Communication"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Exeggutor ex Celebi ex,himokyu,2025-02-14,Pocket Legends League #18 (Season 2) - 50 USD,1.0,430.0,12 - 2 - 1,/tournament/67a01d16f1a83f7924eb5a44/player/himokyu/decklist,/tournament/67a01d16f1a83f7924eb5a44/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""2""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Blue"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Pok\u00e9mon Communication"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,AleHV,2025-02-15,Ursiiday's Pocket Weekly #16 • 400 USD Prize,4.0,1651.0,12 - 2 - 1,/tournament/67a7eb610086ca7747c7d5c4/player/alehv/decklist,/tournament/67a7eb610086ca7747c7d5c4/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Erika"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Potion"",""8"":""Pok\u00e9 Ball"",""9"":""Pok\u00e9mon Communication"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,MefiG,2025-02-23,👑 COPA CYNTHIA VR SPECIAL 🐲|COPICLOL| $50 USD,1.0,384.0,10 - 1 - 0,/tournament/67b76d850b3322ebaa50f061/player/mefig/decklist,/tournament/67b76d850b3322ebaa50f061/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Sabrina"",""5"":""Erika"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,Architect,2025-02-22,Ursiiday's Pocket Weekly #17 • 400 USD Prize,4.0,1394.0,12 - 3 - 0,/tournament/67b125bb78c0b32318815f7f/player/architect/decklist,/tournament/67b125bb78c0b32318815f7f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Red Card"",""10"":""Pok\u00e9mon Communication"",""11"":""Rocky Helmet"",""12"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Exeggutor ex Celebi ex,hqrcqnq,2025-02-10,Monday Meta Tournament #2,1.0,341.0,9 - 0 - 1,/tournament/67a97c6a05f4a8b0fc572e04/player/hqrcqnq/decklist,/tournament/67a97c6a05f4a8b0fc572e04/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Potion"",""8"":""Pok\u00e9 Ball"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,lincedorado,2025-02-13,🐸FrogEX Weekly Cup #6 • 50 USD Prize🐸,2.0,645.0,13 - 1 - 0,/tournament/67a661582e6e3d7cab84a3a9/player/lincedorado/decklist,/tournament/67a661582e6e3d7cab84a3a9/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Erika"",""4"":""Sabrina"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,kinkakuj,2025-02-27,🐸FrogEX Weekly Cup #8 • 50 USD Prize🐸,1.0,320.0,12 - 1 - 0,/tournament/67b65df478c0b3231881a28f/player/kinkakuj/decklist,/tournament/67b65df478c0b3231881a28f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,kana41,2025-02-20,🐸FrogEX Weekly Cup #7 • 50 USD Prize🐸,2.0,625.0,12 - 2 - 0,/tournament/67af9b4578c0b32318814bc2/player/kana41/decklist,/tournament/67af9b4578c0b32318814bc2/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Potion"",""8"":""Pok\u00e9 Ball"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,Robs,2025-02-09,BEC Exeggutive Series! 5/8 1000$ USD,2.0,617.0,14 - 3 - 0,/tournament/6796bde05229b408d3cede79/player/robs/decklist,/tournament/6796bde05229b408d3cede79/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Cyrus"",""6"":""Sabrina"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Exeggutor ex Celebi ex,Jimboon,2025-02-12,The Dark League Wednesday #6 100$ prize pool,2.0,600.0,12 - 3 - 0,/tournament/67a90fc205f4a8b0fc572664/player/jimboon/decklist,/tournament/67a90fc205f4a8b0fc572664/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""2""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Exeggutor"",""3"":""Celebi ex"",""4"":""Professor's Research"",""5"":""Erika"",""6"":""Sabrina"",""7"":""Cyrus"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Pok\u00e9mon Communication"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-2)"",""3"":""(A1a-3)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,sSolid,2025-02-08,Pokémon Pocket KT Challenge #1 || $40 USD,1.0,286.0,10 - 2 - 0,/tournament/679e3b18c5469debd01e8d7f/player/ssolid/decklist,/tournament/679e3b18c5469debd01e8d7f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Professor's Research"",""4"":""Erika"",""5"":""Sabrina"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Exeggutor ex Celebi ex,Laaans,2025-02-22,"Yosh Tournament #6 ( Rp 1.000.000,00 )",1.0,281.0,12 - 6 - 0,/tournament/67a8ac650086ca7747c7e2ff/player/laaans/decklist,/tournament/67a8ac650086ca7747c7e2ff/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Exeggcute"",""1"":""Exeggutor ex"",""2"":""Celebi ex"",""3"":""Sabrina"",""4"":""Erika"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Potion"",""9"":""Pok\u00e9mon Communication"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A1-21)"",""1"":""(A1-23)"",""2"":""(A1a-3)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Darkrai ex Magnezone,NinoLeo,2025-02-22,Ursiiday's Pocket Weekly #17 • 400 USD Prize,1.0,1394.0,14 - 2 - 0,/tournament/67b125bb78c0b32318815f7f/player/ninoleo/decklist,/tournament/67b125bb78c0b32318815f7f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Magnemite"",""1"":""Magneton"",""2"":""Magnezone"",""3"":""Darkrai ex"",""4"":""Kangaskhan"",""5"":""Professor's Research"",""6"":""Leaf"",""7"":""Cyrus"",""8"":""Sabrina"",""9"":""Pok\u00e9 Ball"",""10"":""Pok\u00e9mon Communication"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2-51)"",""1"":""(A1-98)"",""2"":""(A2-53)"",""3"":""(A2-110)"",""4"":""(A1-203)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Darkrai ex Magnezone,himokyu,2025-02-01,Hooglandia & Spragels Open - $1500 Prize Value!,1.0,960.0,12 - 1 - 0,/tournament/678569cc1c64910a07ac1929/player/himokyu/decklist,/tournament/678569cc1c64910a07ac1929/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Magnemite"",""1"":""Magneton"",""2"":""Magnezone"",""3"":""Darkrai ex"",""4"":""Druddigon"",""5"":""Kangaskhan"",""6"":""Leaf"",""7"":""Professor's Research"",""8"":""Cyrus"",""9"":""Dawn"",""10"":""Giovanni"",""11"":""Pok\u00e9 Ball"",""12"":""Giant Cape""},""Version"":{""0"":""(A2-51)"",""1"":""(A1-98)"",""2"":""(A2-53)"",""3"":""(A2-110)"",""4"":""(A1a-56)"",""5"":""(A1-203)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Darkrai ex Magnezone,Robs,2025-02-13,🐸FrogEX Weekly Cup #6 • 50 USD Prize🐸,1.0,645.0,12 - 2 - 0,/tournament/67a661582e6e3d7cab84a3a9/player/robs/decklist,/tournament/67a661582e6e3d7cab84a3a9/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Magnemite"",""1"":""Magneton"",""2"":""Magnezone"",""3"":""Kangaskhan"",""4"":""Darkrai ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Leaf"",""8"":""Sabrina"",""9"":""Pok\u00e9 Ball"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A2-51)"",""1"":""(A1-98)"",""2"":""(A2-53)"",""3"":""(A1-203)"",""4"":""(A2-110)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Darkrai ex Magnezone,Exodia,2025-02-27,⭐️ International Pokemon Day • 500 $ • Free Entry,1.0,608.0,10 - 0 - 0,/tournament/67bc79d678c0b3231881ee4b/player/exodia/decklist,/tournament/67bc79d678c0b3231881ee4b/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Magnemite"",""1"":""Magneton"",""2"":""Magnezone"",""3"":""Darkrai ex"",""4"":""Kangaskhan"",""5"":""Leaf"",""6"":""Professor's Research"",""7"":""Cyrus"",""8"":""Sabrina"",""9"":""Pok\u00e9 Ball"",""10"":""Giant Cape"",""11"":""Rocky Helmet""},""Version"":{""0"":""(A2-51)"",""1"":""(A1-98)"",""2"":""(A2-53)"",""3"":""(A2-110)"",""4"":""(A1-203)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Darkrai ex Magnezone,ArabsNScarabs,2025-02-15,Ursiiday's Pocket Weekly #16 • 400 USD Prize,3.0,1651.0,12 - 2 - 1,/tournament/67a7eb610086ca7747c7d5c4/player/arabsnscarabs/decklist,/tournament/67a7eb610086ca7747c7d5c4/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Magnemite"",""1"":""Magneton"",""2"":""Magnezone"",""3"":""Kangaskhan"",""4"":""Darkrai ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Leaf"",""8"":""Sabrina"",""9"":""Pok\u00e9 Ball"",""10"":""Rocky Helmet"",""11"":""Giant Cape""},""Version"":{""0"":""(A2-51)"",""1"":""(A1-98)"",""2"":""(A2-53)"",""3"":""(A1-203)"",""4"":""(A2-110)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
